date,mens underwear,State
2016-01-31,13,NC
2016-02-07,26,NC
2016-02-14,0,NC
2016-02-21,40,NC
2016-02-28,13,NC
2016-03-06,27,NC
2016-03-13,53,NC
2016-03-20,14,NC
2016-03-27,72,NC
2016-04-03,67,NC
2016-04-10,0,NC
2016-04-17,0,NC
2016-04-24,14,NC
2016-05-01,27,NC
2016-05-08,42,NC
2016-05-15,14,NC
2016-05-22,14,NC
2016-05-29,43,NC
2016-06-05,29,NC
2016-06-12,29,NC
2016-06-19,45,NC
2016-06-26,0,NC
2016-07-03,45,NC
2016-07-10,15,NC
2016-07-17,45,NC
2016-07-24,60,NC
2016-07-31,75,NC
2016-08-07,31,NC
2016-08-14,31,NC
2016-08-21,15,NC
2016-08-28,71,NC
2016-09-04,57,NC
2016-09-11,14,NC
2016-09-18,40,NC
2016-09-25,27,NC
2016-10-02,26,NC
2016-10-09,42,NC
2016-10-16,42,NC
2016-10-23,27,NC
2016-10-30,40,NC
2016-11-06,38,NC
2016-11-13,13,NC
2016-11-20,85,NC
2016-11-27,37,NC
2016-12-04,25,NC
2016-12-11,89,NC
2016-12-18,56,NC
2016-12-25,28,NC
2017-01-01,13,NC
2017-01-08,25,NC
2017-01-15,12,NC
2017-01-22,12,NC
2017-01-29,60,NC
2017-02-05,24,NC
2017-02-12,49,NC
2017-02-19,24,NC
2017-02-26,12,NC
2017-03-05,35,NC
2017-03-12,34,NC
2017-03-19,36,NC
2017-03-26,12,NC
2017-04-02,48,NC
2017-04-09,26,NC
2017-04-16,0,NC
2017-04-23,12,NC
2017-04-30,24,NC
2017-05-07,24,NC
2017-05-14,65,NC
2017-05-21,39,NC
2017-05-28,40,NC
2017-06-04,26,NC
2017-06-11,0,NC
2017-06-18,50,NC
2017-06-25,13,NC
2017-07-02,56,NC
2017-07-09,40,NC
2017-07-16,53,NC
2017-07-23,26,NC
2017-07-30,52,NC
2017-08-06,25,NC
2017-08-13,38,NC
2017-08-20,25,NC
2017-08-27,24,NC
2017-09-03,48,NC
2017-09-10,69,NC
2017-09-17,24,NC
2017-09-24,60,NC
2017-10-01,0,NC
2017-10-08,23,NC
2017-10-15,36,NC
2017-10-22,24,NC
2017-10-29,24,NC
2017-11-05,36,NC
2017-11-12,35,NC
2017-11-19,38,NC
2017-11-26,23,NC
2017-12-03,58,NC
2017-12-10,71,NC
2017-12-17,26,NC
2017-12-24,42,NC
2017-12-31,60,NC
2018-01-07,23,NC
2018-01-14,59,NC
2018-01-21,23,NC
2018-01-28,0,NC
2018-02-04,11,NC
2018-02-11,22,NC
2018-02-18,11,NC
2018-02-25,33,NC
2018-03-04,23,NC
2018-03-11,45,NC
2018-03-18,11,NC
2018-03-25,35,NC
2018-04-01,25,NC
2018-04-08,35,NC
2018-04-15,12,NC
2018-04-22,23,NC
2018-04-29,24,NC
2018-05-06,47,NC
2018-05-13,12,NC
2018-05-20,48,NC
2018-05-27,24,NC
2018-06-03,37,NC
2018-06-10,12,NC
2018-06-17,12,NC
2018-06-24,38,NC
2018-07-01,51,NC
2018-07-08,12,NC
2018-07-15,26,NC
2018-07-22,75,NC
2018-07-29,25,NC
2018-08-05,50,NC
2018-08-12,76,NC
2018-08-19,51,NC
2018-08-26,12,NC
2018-09-02,36,NC
2018-09-09,23,NC
2018-09-16,73,NC
2018-09-23,36,NC
2018-09-30,12,NC
2018-10-07,84,NC
2018-10-14,36,NC
2018-10-21,24,NC
2018-10-28,12,NC
2018-11-04,45,NC
2018-11-11,47,NC
2018-11-18,49,NC
2018-11-25,100,NC
2018-12-02,80,NC
2018-12-09,94,NC
2018-12-16,62,NC
2018-12-23,81,NC
2018-12-30,57,NC
2015-01-04,0,ND
2015-01-11,0,ND
2015-01-18,0,ND
2015-01-25,0,ND
2015-02-01,0,ND
2015-02-08,0,ND
2015-02-15,0,ND
2015-02-22,0,ND
2015-03-01,100,ND
2015-03-08,0,ND
2015-03-15,0,ND
2015-03-22,55,ND
2015-03-29,0,ND
2015-04-05,0,ND
2015-04-12,0,ND
2015-04-19,0,ND
2015-04-26,0,ND
2015-05-03,0,ND
2015-05-10,0,ND
2015-05-17,0,ND
2015-05-24,0,ND
2015-05-31,0,ND
2015-06-07,0,ND
2015-06-14,0,ND
2015-06-21,0,ND
2015-06-28,0,ND
2015-07-05,0,ND
2015-07-12,0,ND
2015-07-19,63,ND
2015-07-26,0,ND
2015-08-02,0,ND
2015-08-09,0,ND
2015-08-16,0,ND
2015-08-23,0,ND
2015-08-30,0,ND
2015-09-06,0,ND
2015-09-13,53,ND
2015-09-20,0,ND
2015-09-27,0,ND
2015-10-04,54,ND
2015-10-11,0,ND
2015-10-18,0,ND
2015-10-25,0,ND
2015-11-01,0,ND
2015-11-08,0,ND
2015-11-15,0,ND
2015-11-22,0,ND
2015-11-29,0,ND
2015-12-06,0,ND
2015-12-13,0,ND
2015-12-20,0,ND
2015-12-27,0,ND
2016-01-03,0,ND
2016-01-10,0,ND
2016-01-17,43,ND
2016-01-24,0,ND
2016-01-31,0,ND
2016-02-07,0,ND
2016-02-14,0,ND
2016-02-21,41,ND
2016-02-28,41,ND
2016-03-06,0,ND
2016-03-13,44,ND
2016-03-20,0,ND
2016-03-27,0,ND
2016-04-03,0,ND
2016-04-10,41,ND
2016-04-17,0,ND
2016-04-24,0,ND
2016-05-01,0,ND
2016-05-08,0,ND
2016-05-15,0,ND
2016-05-22,0,ND
2016-05-29,0,ND
2016-06-05,49,ND
2016-06-12,0,ND
2016-06-19,0,ND
2016-06-26,0,ND
2016-07-03,0,ND
2016-07-10,0,ND
2016-07-17,0,ND
2016-07-24,0,ND
2016-07-31,0,ND
2016-08-07,49,ND
2016-08-14,0,ND
2016-08-21,0,ND
2016-08-28,0,ND
2016-09-04,0,ND
2016-09-11,41,ND
2016-09-18,41,ND
2016-09-25,0,ND
2016-10-02,0,ND
2016-10-09,0,ND
2016-10-16,0,ND
2016-10-23,0,ND
2016-10-30,41,ND
2016-11-06,0,ND
2016-11-13,41,ND
2016-11-20,0,ND
2016-11-27,38,ND
2016-12-04,0,ND
2016-12-11,0,ND
2016-12-18,0,ND
2016-12-25,0,ND
2017-01-01,0,ND
2017-01-08,0,ND
2017-01-15,0,ND
2017-01-22,0,ND
2017-01-29,0,ND
2017-02-05,0,ND
2017-02-12,0,ND
2017-02-19,38,ND
2017-02-26,0,ND
2017-03-05,0,ND
2017-03-12,0,ND
2017-03-19,0,ND
2017-03-26,0,ND
2017-04-02,0,ND
2017-04-09,0,ND
2017-04-16,0,ND
2017-04-23,0,ND
2017-04-30,0,ND
2017-05-07,0,ND
2017-05-14,0,ND
2017-05-21,0,ND
2017-05-28,47,ND
2017-06-04,45,ND
2017-06-11,0,ND
2017-06-18,0,ND
2017-06-25,0,ND
2017-07-02,0,ND
2017-07-09,0,ND
2017-07-16,0,ND
2017-07-23,0,ND
2017-07-30,0,ND
2017-08-06,0,ND
2017-08-13,0,ND
2017-08-20,0,ND
2017-08-27,0,ND
2017-09-03,0,ND
2017-09-10,0,ND
2017-09-17,0,ND
2017-09-24,0,ND
2017-10-01,0,ND
2017-10-08,0,ND
2017-10-15,0,ND
2017-10-22,0,ND
2017-10-29,0,ND
2017-11-05,0,ND
2017-11-12,0,ND
2017-11-19,0,ND
2017-11-26,35,ND
2017-12-03,35,ND
2017-12-10,0,ND
2017-12-17,0,ND
2017-12-24,43,ND
2017-12-31,0,ND
2018-01-07,0,ND
2018-01-14,0,ND
2018-01-21,0,ND
2018-01-28,35,ND
2018-02-04,0,ND
2018-02-11,69,ND
2018-02-18,69,ND
2018-02-25,0,ND
2018-03-04,0,ND
2018-03-11,36,ND
2018-03-18,0,ND
2018-03-25,36,ND
2018-04-01,0,ND
2018-04-08,0,ND
2018-04-15,0,ND
2018-04-22,0,ND
2018-04-29,0,ND
2018-05-06,0,ND
2018-05-13,39,ND
2018-05-20,0,ND
2018-05-27,0,ND
2018-06-03,0,ND
2018-06-10,38,ND
2018-06-17,41,ND
2018-06-24,0,ND
2018-07-01,0,ND
2018-07-08,40,ND
2018-07-15,0,ND
2018-07-22,0,ND
2018-07-29,40,ND
2018-08-05,40,ND
2018-08-12,41,ND
2018-08-19,0,ND
2018-08-26,0,ND
2018-09-02,0,ND
2018-09-09,0,ND
2018-09-16,0,ND
2018-09-23,0,ND
2018-09-30,0,ND
2018-10-07,0,ND
2018-10-14,0,ND
2018-10-21,38,ND
2018-10-28,38,ND
2018-11-04,0,ND
2018-11-11,0,ND
2018-11-18,0,ND
2018-11-25,36,ND
2018-12-02,0,ND
2018-12-09,0,ND
2018-12-16,0,ND
2018-12-23,0,ND
2018-12-30,0,ND
2015-01-04,15,OH
2015-01-11,45,OH
2015-01-18,15,OH
2015-01-25,15,OH
2015-02-01,57,OH
2015-02-08,44,OH
2015-02-15,44,OH
2015-02-22,15,OH
2015-03-01,29,OH
2015-03-08,31,OH
2015-03-15,31,OH
2015-03-22,17,OH
2015-03-29,65,OH
2015-04-05,31,OH
2015-04-12,0,OH
2015-04-19,15,OH
2015-04-26,0,OH
2015-05-03,0,OH
2015-05-10,33,OH
2015-05-17,0,OH
2015-05-24,18,OH
2015-05-31,52,OH
2015-06-07,52,OH
2015-06-14,17,OH
2015-06-21,68,OH
2015-06-28,17,OH
2015-07-05,0,OH
2015-07-12,50,OH
2015-07-19,17,OH
2015-07-26,34,OH
2015-08-02,17,OH
2015-08-09,17,OH
2015-08-16,0,OH
2015-08-23,16,OH
2015-08-30,30,OH
2015-09-06,31,OH
2015-09-13,0,OH
2015-09-20,15,OH
2015-09-27,29,OH
2015-10-04,0,OH
2015-10-11,58,OH
2015-10-18,29,OH
2015-10-25,0,OH
2015-11-01,43,OH
2015-11-08,14,OH
2015-11-15,43,OH
2015-11-22,47,OH
2015-11-29,55,OH
2015-12-06,28,OH
2015-12-13,59,OH
2015-12-20,71,OH
2015-12-27,91,OH
2016-01-03,22,OH
2016-01-10,32,OH
2016-01-17,21,OH
2016-01-24,22,OH
2016-01-31,11,OH
2016-02-07,21,OH
2016-02-14,21,OH
2016-02-21,0,OH
2016-02-28,10,OH
2016-03-06,42,OH
2016-03-13,11,OH
2016-03-20,33,OH
2016-03-27,11,OH
2016-04-03,38,OH
2016-04-10,21,OH
2016-04-17,21,OH
2016-04-24,32,OH
2016-05-01,44,OH
2016-05-08,11,OH
2016-05-15,0,OH
2016-05-22,33,OH
2016-05-29,24,OH
2016-06-05,23,OH
2016-06-12,47,OH
2016-06-19,36,OH
2016-06-26,12,OH
2016-07-03,49,OH
2016-07-10,12,OH
2016-07-17,36,OH
2016-07-24,12,OH
2016-07-31,24,OH
2016-08-07,24,OH
2016-08-14,25,OH
2016-08-21,24,OH
2016-08-28,11,OH
2016-09-04,55,OH
2016-09-11,43,OH
2016-09-18,42,OH
2016-09-25,11,OH
2016-10-02,42,OH
2016-10-09,11,OH
2016-10-16,21,OH
2016-10-23,43,OH
2016-10-30,31,OH
2016-11-06,59,OH
2016-11-13,0,OH
2016-11-20,97,OH
2016-11-27,10,OH
2016-12-04,86,OH
2016-12-11,50,OH
2016-12-18,43,OH
2016-12-25,22,OH
2017-01-01,10,OH
2017-01-08,39,OH
2017-01-15,59,OH
2017-01-22,28,OH
2017-01-29,9,OH
2017-02-05,57,OH
2017-02-12,38,OH
2017-02-19,0,OH
2017-02-26,18,OH
2017-03-05,9,OH
2017-03-12,9,OH
2017-03-19,39,OH
2017-03-26,49,OH
2017-04-02,38,OH
2017-04-09,20,OH
2017-04-16,10,OH
2017-04-23,48,OH
2017-04-30,29,OH
2017-05-07,20,OH
2017-05-14,21,OH
2017-05-21,10,OH
2017-05-28,22,OH
2017-06-04,32,OH
2017-06-11,0,OH
2017-06-18,31,OH
2017-06-25,55,OH
2017-07-02,46,OH
2017-07-09,32,OH
2017-07-16,32,OH
2017-07-23,53,OH
2017-07-30,21,OH
2017-08-06,62,OH
2017-08-13,10,OH
2017-08-20,10,OH
2017-08-27,19,OH
2017-09-03,39,OH
2017-09-10,0,OH
2017-09-17,29,OH
2017-09-24,10,OH
2017-10-01,38,OH
2017-10-08,28,OH
2017-10-15,10,OH
2017-10-22,57,OH
2017-10-29,47,OH
2017-11-05,36,OH
2017-11-12,35,OH
2017-11-19,18,OH
2017-11-26,84,OH
2017-12-03,95,OH
2017-12-10,17,OH
2017-12-17,75,OH
2017-12-24,100,OH
2017-12-31,37,OH
2018-01-07,17,OH
2018-01-14,35,OH
2018-01-21,43,OH
2018-01-28,17,OH
2018-02-04,25,OH
2018-02-11,8,OH
2018-02-18,42,OH
2018-02-25,25,OH
2018-03-04,8,OH
2018-03-11,8,OH
2018-03-18,17,OH
2018-03-25,45,OH
2018-04-01,9,OH
2018-04-08,26,OH
2018-04-15,42,OH
2018-04-22,25,OH
2018-04-29,26,OH
2018-05-06,18,OH
2018-05-13,26,OH
2018-05-20,27,OH
2018-05-27,9,OH
2018-06-03,46,OH
2018-06-10,55,OH
2018-06-17,28,OH
2018-06-24,28,OH
2018-07-01,29,OH
2018-07-08,27,OH
2018-07-15,27,OH
2018-07-22,28,OH
2018-07-29,37,OH
2018-08-05,28,OH
2018-08-12,37,OH
2018-08-19,36,OH
2018-08-26,17,OH
2018-09-02,35,OH
2018-09-09,8,OH
2018-09-16,9,OH
2018-09-23,26,OH
2018-09-30,17,OH
2018-10-07,35,OH
2018-10-14,35,OH
2018-10-21,9,OH
2018-10-28,9,OH
2018-11-04,41,OH
2018-11-11,42,OH
2018-11-18,44,OH
2018-11-25,41,OH
2018-12-02,40,OH
2018-12-09,48,OH
2018-12-16,76,OH
2018-12-23,30,OH
2018-12-30,28,OH
2015-01-04,35,OK
2015-01-11,17,OK
2015-01-18,17,OK
2015-01-25,0,OK
2015-02-01,33,OK
2015-02-08,0,OK
2015-02-15,35,OK
2015-02-22,0,OK
2015-03-01,34,OK
2015-03-08,0,OK
2015-03-15,0,OK
2015-03-22,19,OK
2015-03-29,0,OK
2015-04-05,0,OK
2015-04-12,0,OK
2015-04-19,17,OK
2015-04-26,0,OK
2015-05-03,17,OK
2015-05-10,0,OK
2015-05-17,36,OK
2015-05-24,0,OK
2015-05-31,18,OK
2015-06-07,19,OK
2015-06-14,0,OK
2015-06-21,0,OK
2015-06-28,0,OK
2015-07-05,37,OK
2015-07-12,0,OK
2015-07-19,36,OK
2015-07-26,36,OK
2015-08-02,0,OK
2015-08-09,0,OK
2015-08-16,34,OK
2015-08-23,0,OK
2015-08-30,64,OK
2015-09-06,33,OK
2015-09-13,31,OK
2015-09-20,31,OK
2015-09-27,63,OK
2015-10-04,0,OK
2015-10-11,0,OK
2015-10-18,31,OK
2015-10-25,0,OK
2015-11-01,31,OK
2015-11-08,0,OK
2015-11-15,60,OK
2015-11-22,0,OK
2015-11-29,0,OK
2015-12-06,59,OK
2015-12-13,62,OK
2015-12-20,0,OK
2015-12-27,32,OK
2016-01-03,23,OK
2016-01-10,44,OK
2016-01-17,0,OK
2016-01-24,23,OK
2016-01-31,22,OK
2016-02-07,22,OK
2016-02-14,45,OK
2016-02-21,44,OK
2016-02-28,0,OK
2016-03-06,22,OK
2016-03-13,25,OK
2016-03-20,23,OK
2016-03-27,0,OK
2016-04-03,0,OK
2016-04-10,0,OK
2016-04-17,0,OK
2016-04-24,22,OK
2016-05-01,0,OK
2016-05-08,0,OK
2016-05-15,0,OK
2016-05-22,0,OK
2016-05-29,24,OK
2016-06-05,24,OK
2016-06-12,47,OK
2016-06-19,0,OK
2016-06-26,0,OK
2016-07-03,0,OK
2016-07-10,0,OK
2016-07-17,47,OK
2016-07-24,0,OK
2016-07-31,23,OK
2016-08-07,25,OK
2016-08-14,0,OK
2016-08-21,0,OK
2016-08-28,0,OK
2016-09-04,45,OK
2016-09-11,22,OK
2016-09-18,0,OK
2016-09-25,22,OK
2016-10-02,22,OK
2016-10-09,22,OK
2016-10-16,23,OK
2016-10-23,0,OK
2016-10-30,0,OK
2016-11-06,21,OK
2016-11-13,0,OK
2016-11-20,23,OK
2016-11-27,40,OK
2016-12-04,20,OK
2016-12-11,21,OK
2016-12-18,0,OK
2016-12-25,0,OK
2017-01-01,0,OK
2017-01-08,0,OK
2017-01-15,20,OK
2017-01-22,20,OK
2017-01-29,20,OK
2017-02-05,0,OK
2017-02-12,0,OK
2017-02-19,20,OK
2017-02-26,19,OK
2017-03-05,19,OK
2017-03-12,21,OK
2017-03-19,0,OK
2017-03-26,38,OK
2017-04-02,0,OK
2017-04-09,0,OK
2017-04-16,20,OK
2017-04-23,39,OK
2017-04-30,20,OK
2017-05-07,0,OK
2017-05-14,0,OK
2017-05-21,23,OK
2017-05-28,23,OK
2017-06-04,22,OK
2017-06-11,22,OK
2017-06-18,43,OK
2017-06-25,23,OK
2017-07-02,0,OK
2017-07-09,0,OK
2017-07-16,0,OK
2017-07-23,0,OK
2017-07-30,22,OK
2017-08-06,0,OK
2017-08-13,21,OK
2017-08-20,20,OK
2017-08-27,0,OK
2017-09-03,0,OK
2017-09-10,0,OK
2017-09-17,39,OK
2017-09-24,0,OK
2017-10-01,77,OK
2017-10-08,0,OK
2017-10-15,0,OK
2017-10-22,59,OK
2017-10-29,19,OK
2017-11-05,0,OK
2017-11-12,0,OK
2017-11-19,40,OK
2017-11-26,54,OK
2017-12-03,56,OK
2017-12-10,38,OK
2017-12-17,20,OK
2017-12-24,21,OK
2017-12-31,39,OK
2018-01-07,73,OK
2018-01-14,0,OK
2018-01-21,0,OK
2018-01-28,18,OK
2018-02-04,18,OK
2018-02-11,0,OK
2018-02-18,17,OK
2018-02-25,18,OK
2018-03-04,0,OK
2018-03-11,0,OK
2018-03-18,100,OK
2018-03-25,0,OK
2018-04-01,37,OK
2018-04-08,37,OK
2018-04-15,0,OK
2018-04-22,0,OK
2018-04-29,0,OK
2018-05-06,19,OK
2018-05-13,19,OK
2018-05-20,0,OK
2018-05-27,0,OK
2018-06-03,79,OK
2018-06-10,19,OK
2018-06-17,0,OK
2018-06-24,19,OK
2018-07-01,0,OK
2018-07-08,0,OK
2018-07-15,19,OK
2018-07-22,0,OK
2018-07-29,0,OK
2018-08-05,0,OK
2018-08-12,0,OK
2018-08-19,19,OK
2018-08-26,18,OK
2018-09-02,18,OK
2018-09-09,0,OK
2018-09-16,0,OK
2018-09-23,0,OK
2018-09-30,0,OK
2018-10-07,0,OK
2018-10-14,0,OK
2018-10-21,37,OK
2018-10-28,92,OK
2018-11-04,17,OK
2018-11-11,54,OK
2018-11-18,0,OK
2018-11-25,35,OK
2018-12-02,18,OK
2018-12-09,36,OK
2018-12-16,38,OK
2018-12-23,21,OK
2018-12-30,19,OK
2015-01-04,51,OR
2015-01-11,17,OR
2015-01-18,34,OR
2015-01-25,0,OR
2015-02-01,33,OR
2015-02-08,34,OR
2015-02-15,0,OR
2015-02-22,0,OR
2015-03-01,0,OR
2015-03-08,34,OR
2015-03-15,17,OR
2015-03-22,20,OR
2015-03-29,35,OR
2015-04-05,0,OR
2015-04-12,17,OR
2015-04-19,0,OR
2015-04-26,19,OR
2015-05-03,0,OR
2015-05-10,23,OR
2015-05-17,0,OR
2015-05-24,0,OR
2015-05-31,30,OR
2015-06-07,32,OR
2015-06-14,33,OR
2015-06-21,32,OR
2015-06-28,32,OR
2015-07-05,0,OR
2015-07-12,32,OR
2015-07-19,100,OR
2015-07-26,0,OR
2015-08-02,33,OR
2015-08-09,0,OR
2015-08-16,32,OR
2015-08-23,0,OR
2015-08-30,57,OR
2015-09-06,59,OR
2015-09-13,28,OR
2015-09-20,0,OR
2015-09-27,29,OR
2015-10-04,0,OR
2015-10-11,0,OR
2015-10-18,0,OR
2015-10-25,31,OR
2015-11-01,31,OR
2015-11-08,0,OR
2015-11-15,31,OR
2015-11-22,67,OR
2015-11-29,0,OR
2015-12-06,0,OR
2015-12-13,0,OR
2015-12-20,74,OR
2015-12-27,64,OR
2016-01-03,0,OR
2016-01-10,0,OR
2016-01-17,0,OR
2016-01-24,23,OR
2016-01-31,0,OR
2016-02-07,47,OR
2016-02-14,47,OR
2016-02-21,48,OR
2016-02-28,92,OR
2016-03-06,0,OR
2016-03-13,0,OR
2016-03-20,0,OR
2016-03-27,73,OR
2016-04-03,25,OR
2016-04-10,25,OR
2016-04-17,24,OR
2016-04-24,23,OR
2016-05-01,48,OR
2016-05-08,25,OR
2016-05-15,25,OR
2016-05-22,0,OR
2016-05-29,26,OR
2016-06-05,0,OR
2016-06-12,26,OR
2016-06-19,0,OR
2016-06-26,27,OR
2016-07-03,28,OR
2016-07-10,27,OR
2016-07-17,49,OR
2016-07-24,0,OR
2016-07-31,0,OR
2016-08-07,0,OR
2016-08-14,0,OR
2016-08-21,25,OR
2016-08-28,20,OR
2016-09-04,32,OR
2016-09-11,0,OR
2016-09-18,42,OR
2016-09-25,93,OR
2016-10-02,22,OR
2016-10-09,0,OR
2016-10-16,48,OR
2016-10-23,23,OR
2016-10-30,0,OR
2016-11-06,0,OR
2016-11-13,48,OR
2016-11-20,72,OR
2016-11-27,22,OR
2016-12-04,62,OR
2016-12-11,64,OR
2016-12-18,72,OR
2016-12-25,0,OR
2017-01-01,46,OR
2017-01-08,21,OR
2017-01-15,0,OR
2017-01-22,21,OR
2017-01-29,41,OR
2017-02-05,0,OR
2017-02-12,41,OR
2017-02-19,41,OR
2017-02-26,60,OR
2017-03-05,41,OR
2017-03-12,20,OR
2017-03-19,42,OR
2017-03-26,90,OR
2017-04-02,21,OR
2017-04-09,21,OR
2017-04-16,42,OR
2017-04-23,0,OR
2017-04-30,21,OR
2017-05-07,42,OR
2017-05-14,44,OR
2017-05-21,0,OR
2017-05-28,0,OR
2017-06-04,43,OR
2017-06-11,22,OR
2017-06-18,0,OR
2017-06-25,70,OR
2017-07-02,24,OR
2017-07-09,23,OR
2017-07-16,46,OR
2017-07-23,0,OR
2017-07-30,43,OR
2017-08-06,84,OR
2017-08-13,44,OR
2017-08-20,62,OR
2017-08-27,0,OR
2017-09-03,62,OR
2017-09-10,0,OR
2017-09-17,40,OR
2017-09-24,20,OR
2017-10-01,41,OR
2017-10-08,0,OR
2017-10-15,20,OR
2017-10-22,38,OR
2017-10-29,39,OR
2017-11-05,19,OR
2017-11-12,58,OR
2017-11-19,21,OR
2017-11-26,38,OR
2017-12-03,39,OR
2017-12-10,40,OR
2017-12-17,42,OR
2017-12-24,65,OR
2017-12-31,21,OR
2018-01-07,0,OR
2018-01-14,0,OR
2018-01-21,38,OR
2018-01-28,38,OR
2018-02-04,78,OR
2018-02-11,77,OR
2018-02-18,18,OR
2018-02-25,19,OR
2018-03-04,39,OR
2018-03-11,58,OR
2018-03-18,97,OR
2018-03-25,21,OR
2018-04-01,39,OR
2018-04-08,39,OR
2018-04-15,58,OR
2018-04-22,79,OR
2018-04-29,0,OR
2018-05-06,20,OR
2018-05-13,21,OR
2018-05-20,20,OR
2018-05-27,81,OR
2018-06-03,39,OR
2018-06-10,19,OR
2018-06-17,81,OR
2018-06-24,21,OR
2018-07-01,43,OR
2018-07-08,41,OR
2018-07-15,41,OR
2018-07-22,22,OR
2018-07-29,45,OR
2018-08-05,22,OR
2018-08-12,0,OR
2018-08-19,0,OR
2018-08-26,23,OR
2018-09-02,23,OR
2018-09-09,46,OR
2018-09-16,23,OR
2018-09-23,23,OR
2018-09-30,23,OR
2018-10-07,23,OR
2018-10-14,23,OR
2018-10-21,46,OR
2018-10-28,68,OR
2018-11-04,64,OR
2018-11-11,45,OR
2018-11-18,23,OR
2018-11-25,44,OR
2018-12-02,0,OR
2018-12-09,91,OR
2018-12-16,23,OR
2018-12-23,0,OR
2018-12-30,0,OR
2015-01-04,39,PA
2015-01-11,0,PA
2015-01-18,54,PA
2015-01-25,80,PA
2015-02-01,37,PA
2015-02-08,27,PA
2015-02-15,47,PA
2015-02-22,19,PA
2015-03-01,10,PA
2015-03-08,40,PA
2015-03-15,38,PA
2015-03-22,11,PA
2015-03-29,10,PA
2015-04-05,10,PA
2015-04-12,20,PA
2015-04-19,19,PA
2015-04-26,29,PA
2015-05-03,10,PA
2015-05-10,41,PA
2015-05-17,72,PA
2015-05-24,50,PA
2015-05-31,59,PA
2015-06-07,70,PA
2015-06-14,10,PA
2015-06-21,12,PA
2015-06-28,14,PA
2015-07-05,28,PA
2015-07-12,85,PA
2015-07-19,28,PA
2015-07-26,84,PA
2015-08-02,28,PA
2015-08-09,56,PA
2015-08-16,42,PA
2015-08-23,14,PA
2015-08-30,67,PA
2015-09-06,54,PA
2015-09-13,26,PA
2015-09-20,52,PA
2015-09-27,12,PA
2015-10-04,52,PA
2015-10-11,13,PA
2015-10-18,49,PA
2015-10-25,12,PA
2015-11-01,24,PA
2015-11-08,49,PA
2015-11-15,49,PA
2015-11-22,13,PA
2015-11-29,24,PA
2015-12-06,24,PA
2015-12-13,25,PA
2015-12-20,28,PA
2015-12-27,51,PA
2016-01-03,28,PA
2016-01-10,18,PA
2016-01-17,28,PA
2016-01-24,9,PA
2016-01-31,100,PA
2016-02-07,53,PA
2016-02-14,27,PA
2016-02-21,9,PA
2016-02-28,36,PA
2016-03-06,0,PA
2016-03-13,36,PA
2016-03-20,48,PA
2016-03-27,19,PA
2016-04-03,35,PA
2016-04-10,18,PA
2016-04-17,0,PA
2016-04-24,18,PA
2016-05-01,9,PA
2016-05-08,9,PA
2016-05-15,10,PA
2016-05-22,10,PA
2016-05-29,20,PA
2016-06-05,10,PA
2016-06-12,21,PA
2016-06-19,10,PA
2016-06-26,20,PA
2016-07-03,31,PA
2016-07-10,31,PA
2016-07-17,62,PA
2016-07-24,10,PA
2016-07-31,31,PA
2016-08-07,42,PA
2016-08-14,43,PA
2016-08-21,10,PA
2016-08-28,19,PA
2016-09-04,9,PA
2016-09-11,18,PA
2016-09-18,9,PA
2016-09-25,18,PA
2016-10-02,28,PA
2016-10-09,19,PA
2016-10-16,9,PA
2016-10-23,28,PA
2016-10-30,9,PA
2016-11-06,35,PA
2016-11-13,18,PA
2016-11-20,93,PA
2016-11-27,34,PA
2016-12-04,50,PA
2016-12-11,34,PA
2016-12-18,46,PA
2016-12-25,47,PA
2017-01-01,17,PA
2017-01-08,51,PA
2017-01-15,0,PA
2017-01-22,41,PA
2017-01-29,24,PA
2017-02-05,40,PA
2017-02-12,16,PA
2017-02-19,16,PA
2017-02-26,53,PA
2017-03-05,32,PA
2017-03-12,40,PA
2017-03-19,48,PA
2017-03-26,8,PA
2017-04-02,49,PA
2017-04-09,9,PA
2017-04-16,33,PA
2017-04-23,42,PA
2017-04-30,16,PA
2017-05-07,8,PA
2017-05-14,28,PA
2017-05-21,18,PA
2017-05-28,9,PA
2017-06-04,0,PA
2017-06-11,19,PA
2017-06-18,18,PA
2017-06-25,49,PA
2017-07-02,80,PA
2017-07-09,56,PA
2017-07-16,19,PA
2017-07-23,18,PA
2017-07-30,71,PA
2017-08-06,27,PA
2017-08-13,46,PA
2017-08-20,54,PA
2017-08-27,17,PA
2017-09-03,17,PA
2017-09-10,17,PA
2017-09-17,34,PA
2017-09-24,8,PA
2017-10-01,25,PA
2017-10-08,41,PA
2017-10-15,17,PA
2017-10-22,0,PA
2017-10-29,32,PA
2017-11-05,32,PA
2017-11-12,16,PA
2017-11-19,57,PA
2017-11-26,46,PA
2017-12-03,76,PA
2017-12-10,23,PA
2017-12-17,82,PA
2017-12-24,79,PA
2017-12-31,55,PA
2018-01-07,23,PA
2018-01-14,23,PA
2018-01-21,15,PA
2018-01-28,30,PA
2018-02-04,15,PA
2018-02-11,38,PA
2018-02-18,44,PA
2018-02-25,66,PA
2018-03-04,53,PA
2018-03-11,15,PA
2018-03-18,15,PA
2018-03-25,24,PA
2018-04-01,23,PA
2018-04-08,31,PA
2018-04-15,23,PA
2018-04-22,15,PA
2018-04-29,15,PA
2018-05-06,15,PA
2018-05-13,23,PA
